model,lang,family,derived,fertility,boundary_recall,n_gold_boundaries
Qwen/Qwen3.6-35B-A3B,en,ly,slowly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,clearly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,easily,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,happily,3,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,rapidly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,softly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,strongly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,perfectly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,absolutely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,exactly,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,directly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,seriously,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,nervously,3,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,generally,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,normally,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,deeply,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,briefly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,strangely,3,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,really,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,carefully,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,quietly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,brightly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,calmly,3,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,finally,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,usually,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,actually,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,completely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,safely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,nicely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,closely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,widely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,rarely,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,lately,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,freely,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,loudly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,sadly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,kindly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,warmly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,ly,coldly,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,teacher,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,player,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,worker,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,singer,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,writer,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,reader,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,driver,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,painter,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,builder,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,dancer,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,farmer,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,baker,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,cleaner,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,helper,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,speaker,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,listener,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,reporter,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,manager,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,owner,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,leader,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,founder,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,designer,2,1.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,printer,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,recorder,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,agent_er,trainer,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,education,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,information,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,creation,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,relation,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,formation,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,communication,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,organization,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,presentation,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,preparation,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,situation,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,location,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,operation,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,production,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,protection,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,collection,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,connection,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,selection,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,direction,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,introduction,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,reduction,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,translation,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,celebration,3,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,decoration,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,imagination,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,nom_tion,examination,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,cats,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,books,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,trees,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,dogs,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,cars,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,colors,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,flowers,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,tables,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,doors,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,birds,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,rivers,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,roads,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,windows,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,hands,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,houses,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,chairs,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,phones,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,schools,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,friends,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,gardens,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,streets,2,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,keys,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,days,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,years,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,hours,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,rooms,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,words,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,names,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,games,1,0.0,1
Qwen/Qwen3.6-35B-A3B,en,plural_s,eyes,1,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,col·legis,4,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,paral·lels,5,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,intel·lectuals,4,1.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,mil·lennis,4,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,excel·lents,4,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,el·lipses,4,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,novel·les,4,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,cèl·lules,6,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,síl·labes,5,1.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,aquarel·les,5,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,al·lèrgies,6,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,gem_lla,pel·lícules,5,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,places,1,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,caces,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,forces,1,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,peces,2,1.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,llances,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,esperances,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,confiances,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,feliços,3,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,dolços,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,audaços,3,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,capaços,3,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,esforços,3,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,cedilla,veloços,3,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,anys,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,punys,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,estanys,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,panys,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,banys,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,guanys,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,muntanyes,4,1.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,canyes,3,1.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,vinyes,3,1.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,llenyes,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,companyies,2,0.0,1
Qwen/Qwen3.6-35B-A3B,ca,ny,cabanyes,3,1.0,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,ràpidament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,lentament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,clarament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,fàcilment,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,difícilment,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,fortament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,dolçament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,tristament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,netament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,segurament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,precisament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,normalment,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,generalment,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,públicament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,bàsicament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,directament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,profundament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,intensament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,exactament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,perfectament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,absolutament,4,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,relativament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,seriosament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,nerviosament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,lliurement,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,alegrement,4,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,simplement,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,possiblement,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,evidentment,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,recentment,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,urgentment,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,atentament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,fredament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,antigament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,llargament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,curtament,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,ricament,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,novament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,greument,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,ment,amplament,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,gatet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,caseta,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,finestreta,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,tauleta,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,llibret,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,arbret,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,gotet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,nenet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,ocellet,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,floreta,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,porteta,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,peuet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,cotxet,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,llitet,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,pontet,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,ditet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,ullet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,caminet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,jardinet,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,momentet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,trenet,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,paperet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,platet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,piset,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,ramet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,filet,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,cadireta,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,horeta,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,camiseta,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,dim_et,cullereta,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,treballador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,jugador,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,pescador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,comprador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,ballador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,nedador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,educador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,programador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,administrador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,governador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,caçador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,creador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,comptador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,explorador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,investigador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,organitzador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,dissenyador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,comunicador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,presentador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,entrenador,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,ordenador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,gravador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,regador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,comprovador,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,agent_dor,exportador,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,educació,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,informació,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,creació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,formació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,comunicació,4,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,organització,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,administració,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,presentació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,preparació,4,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,situació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,continuació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,actuació,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,aplicació,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,associació,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,celebració,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,circulació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,declaració,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,generació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,importació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,exportació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,modificació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,negociació,4,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,observació,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,nom_cio,participació,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,gats,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,llibres,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,cotxes,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,arbres,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,colors,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,flors,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,ocells,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,carrers,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,ponts,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,peixos,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,calaixos,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,despatxos,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,textos,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,gasos,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,cels,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,trens,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,llums,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,jardins,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,rius,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,peus,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,museus,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,taxis,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,dits,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,plats,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,moments,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,papers,1,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,pisos,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,braços,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,discos,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,plural,boscos,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,cantem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,parlem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,treballem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,mirem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,estudiem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,comprem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,ballem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,nedem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,caminem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,escoltem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,cuinem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,dibuixem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,saltem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,entrem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,portem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,trobem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,ajudem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,preguntem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,contestem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,visitem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,dinem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,sopem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,arribem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,guanyem,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,verb_em,pensem,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,gata,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,noia,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,nena,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,filla,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,professora,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,senyora,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,doctora,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,alumna,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,cosina,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,tieta,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,mestra,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,sogra,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,pintora,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,escriptora,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,directora,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,treballadora,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,jugadora,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,monitora,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,germana,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,companya,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,reina,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,xicota,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,candidata,3,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,conilla,2,,1
deepseek-ai/deepseek-llm-67b-base,ca,gender_a,enginyera,2,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,quickly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,slowly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,clearly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,easily,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,happily,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,rapidly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,softly,2,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,strongly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,perfectly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,absolutely,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,exactly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,directly,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,seriously,1,,1
deepseek-ai/deepseek-llm-67b-base,en,ly,nervously,3,,1
